bruinID.text,button.numClicks,button.timesOn,button.timesOff,mouseLogIn.x,mouseLogIn.y,mouseLogIn.leftButton,mouseLogIn.midButton,mouseLogIn.rightButton,mouseLogIn.time,mouseLogIn.clicked_name,repeat.thisRepN,repeat.thisTrialN,repeat.thisN,repeat.thisIndex,repeat.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,subjage_slider.response,subjage_slider.rt,confidence_scale.response,confidence_scale.rt,key_resp_7.keys,key_resp_7.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,email_type,scam_button.numClicks,scam_button.timesOn,scam_button.timesOff,legit_button.numClicks,legit_button.timesOn,legit_button.timesOff,button_selections_1,confidence_scale_email.response,confidence_scale_email.rt,personal_rel_scale.response,personal_rel_scale.rt,curiosity_scale.response,curiosity_scale.rt,email_loop.thisRepN,email_loop.thisTrialN,email_loop.thisN,email_loop.thisIndex,email_loop.ran,emails,type,xsize,ysize,xpos,ypos,key_resp_8.keys,key_resp_8.rt,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,button_5.numClicks,button_5.timesOn,button_5.timesOff,email_loops2.thisRepN,email_loops2.thisTrialN,email_loops2.thisN,email_loops2.thisIndex,email_loops2.ran,key_resp_3.keys,key_resp_3.rt,slider1_2.response,slider1_2.rt,trust_question,loop_GT.thisRepN,loop_GT.thisTrialN,loop_GT.thisN,loop_GT.thisIndex,loop_GT.ran,Phrases,instructionresp_2.keys,instructionresp_2.rt,key_resp_13.keys,key_resp_13.rt,gen_question,loop_G.thisRepN,loop_G.thisTrialN,loop_G.thisN,loop_G.thisIndex,loop_G.ran,Questions,instructionresp.keys,instructionresp.rt,key_resp_2.keys,key_resp_2.rt,lonely_question,loop_LS.thisRepN,loop_LS.thisTrialN,loop_LS.thisN,loop_LS.thisIndex,loop_LS.ran,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,dementia_question,loop_dm.thisRepN,loop_dm.thisTrialN,loop_dm.thisN,loop_dm.thisIndex,loop_dm.ran,Items,key_resp.keys,key_resp.rt,slider1.response,slider1.rt,ss_question,loop_SS.thisRepN,loop_SS.thisTrialN,loop_SS.thisN,loop_SS.thisIndex,loop_SS.ran,Statements,slider.response,slider.rt,Gender,textboxAge.text,textboxBirthday.text,Education Level,Ethnicity,English Fluency,textboxAge_2.text,textboxCountry.text,FQ1textbox.text,textboxQuestion2.text,textboxQuestion3.text,FQ4 selection
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,40,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052]",,18,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253]",22,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675]","[""legit_button""]",4.985419597,2.706,6.019898929,1.747,0,1.385,,,,,,resources/images/legit17-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,0,15,15,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,41,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089]",,19,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984]",22,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675]","[""scam_button""]",7.033550829,1.644,8.019430106,5.365,5.992128341,2.028,,,,,,resources/images/scam14-EDIT.png,scam,1,0.65,0,0,,,,,,,,,,,,0,16,16,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,42,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093]",,19,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984]",23,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153]","[""legit_button""]",7.012722379,2.184,7.943059462,3.117,7.026607673,1.866,,,,,,resources/images/legit5-EDIT.png,legit,0.65,0.65,0,0,,,,,,,,,,,,0,17,17,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,43,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093,983.5310000000001]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093,983.5310000000001]",,20,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002]",23,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153]","[""scam_button""]",10,1.877,0,1.48,0,0.904,,,,,,resources/images/scam_1.png,scam,1,0.65,0,0,,,,,,,,,,,,0,18,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,44,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093,983.5310000000001,1011.3540000000002]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093,983.5310000000001,1011.3540000000002]",,21,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001]",23,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153]","[""scam_button""]",5.999070479,1.449,4.027310908,2.165,0,1.107,,,,,,resources/images/scam10.jpg,scam,1,0.65,0,0,,,,,,,,,,,,0,19,19,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,45,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002]",,21,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001]",24,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015]","[""legit_button""]",2.978945773,1.363,5.04096179,4.011,4.013425105,3.798,,,,,,resources/images/legit6.png,legit,0.65,0.65,0,0,,,,,,,,,,,,0,20,20,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,46,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002,1052.1660000000002]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002,1052.1660000000002]",,22,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001,1052.921]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001,1052.921]",24,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015]","[""scam_button""]",6.971065479,1.673,7.991659518,1.944,3.985654008,4.71,,,,,,resources/images/scam12.jpg,scam,0.65,0.65,0,0,,,,,,,,,,,,0,21,21,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,47,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002,1052.1660000000002,1066.4910000000002]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002,1052.1660000000002,1066.4910000000002]",,22,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001,1052.921]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001,1052.921]",25,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015,1067.301]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015,1067.301]","[""legit_button""]",8.963653501,1.694,7.963887912,2.189,8.991425106,2.585,,,,,,resources/images/legit8.png,legit,0.8,0.72,0,0,,,,,,,,,,,,0,22,22,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,48,"[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46899999999994,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.717,937.051,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002,1052.1660000000002,1066.4910000000002,1076.8790000000001]","[128.027,170.64599999999996,202.74399999999997,225.92099999999994,249.12599999999998,272.90799999999996,295.77899999999994,318.28299999999996,338.621,354.71899999999994,379.46999999999997,416.226,436.0229999999999,458.12299999999993,475.466,505.81899999999996,525.443,544.7529999999999,566.9359999999999,587.6719999999999,608.68,631.6339999999999,646.572,666.3399999999999,720.525,734.7239999999999,746.963,764.675,775.641,792.823,807.8499999999999,817.5509999999999,833.294,846.91,862.632,874.8149999999999,884.2729999999999,902.9649999999999,920.718,937.052,954.089,972.093,983.5310000000001,1011.3540000000002,1029.3570000000002,1052.1660000000002,1066.4910000000002,1076.8790000000001]",,23,"[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.101,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001,1052.921,1077.7740000000001]","[203.71499999999995,226.802,273.778,296.466,355.573,459.504,506.81100000000004,526.212,568.102,590.013,735.828,748.039,765.326,777.203,818.125,875.488,903.935,922.253,954.984,984.2380000000002,1012.3950000000001,1052.921,1077.7740000000001]",25,"[130.29,171.75599999999997,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015,1067.301]","[130.29,171.75699999999995,250.77799999999996,319.57199999999995,339.36899999999997,380.34099999999995,417.454,436.661,476.3179999999999,545.5149999999999,609.594,632.3409999999999,648.626,666.9559999999999,721.509,793.4739999999999,808.7719999999999,833.9379999999999,847.623,863.3319999999999,884.9929999999999,937.675,973.153,1030.015,1067.301]","[""scam_button""]",8.949768206,2.078,0,1.12,0,0.575,,,,,,resources/images/scam_2.png,scam,0.9,0.65,0,0,,,,,,,,,,,,0,23,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.59,...is inventive,0,0,0,2,1,...is inventive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.19,...often feels sad,0,1,1,0,1,...often feels sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,841694,001,2025-04-17_18h02.29.784,SLSIC2,2022.2.5,Win32,144.092219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.513,"....is reliable, can always be counted on",0,2,2,4,1,"....is reliable, can always be counted on",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
